Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Azerbaijan,2003,Developing,67.8,154.0,7,0.55,42.41491183,51.0,1978,0.436,8,79.0,6.56,77.0,0.1,88.36439965,82.34100000000001,3.0,3.0,0.659,10.8
Azerbaijan,2002,Developing,67.8,146.0,7,0.55,39.33253687,5.0,4353,0.431,9,8.0,4.47,76.0,0.1,76.373858,81.71950000000001,3.1,3.1,0.651,10.6
Azerbaijan,2001,Developing,67.5,151.0,8,0.51,4.104190077,,574,0.426,10,77.0,4.48,77.0,0.1,73.6838434,81.112,3.1,3.1,0.642,10.4
Azerbaijan,2000,Developing,66.6,16.0,9,0.65,35.09462644,,210,0.421,11,75.0,4.67,76.0,0.1,65.5974326,84.86,3.2,3.1,0.636,10.1
Bahamas,2015,Developing,76.1,147.0,0,,0.0,95.0,0,0.645,0,95.0,,95.0,0.1,,,2.5,2.5,0.79,12.6
Bahamas,2014,Developing,75.4,16.0,0,9.45,0.0,96.0,0,0.638,0,96.0,7.74,96.0,0.1,,,2.5,2.5,0.789,12.6
Bahamas,2013,Developing,74.8,172.0,0,9.42,0.0,97.0,0,0.632,0,97.0,7.5,97.0,0.1,,,2.5,2.5,0.79,12.6
Bahamas,2012,Developing,74.9,167.0,0,9.5,0.0,96.0,0,0.626,0,99.0,7.43,98.0,0.2,,,2.5,2.5,0.789,12.6
Bahamas,2011,Developing,75.0,162.0,0,9.34,0.0,95.0,0,0.62,0,97.0,7.63,98.0,0.1,,,2.5,2.5,0.788,12.6
Bahamas,2010,Developing,75.0,161.0,0,9.19,0.0,98.0,0,0.613,0,97.0,7.44,99.0,0.2,,,2.5,2.5,0.788,12.6
Bahamas,2009,Developing,74.6,168.0,0,9.29,0.0,95.0,0,0.67,0,97.0,7.43,96.0,0.1,,,2.5,2.5,0.791,12.6
Bahamas,2008,Developing,74.5,167.0,0,10.15,0.0,9.0,0,0.61,0,93.0,7.3,93.0,0.1,,,2.5,2.5,0.791,12.6
Bahamas,2007,Developing,74.4,167.0,0,10.75,0.0,93.0,0,0.594,0,95.0,7.8,95.0,0.1,,,2.5,2.5,0.79,12.5
Bahamas,2006,Developing,74.2,171.0,0,11.07,0.0,96.0,0,0.5870000000000001,0,94.0,6.93,95.0,0.1,,,2.5,2.5,0.788,12.4
Bahamas,2005,Developing,74.1,172.0,0,10.49,0.0,93.0,0,0.5810000000000001,0,93.0,5.95,93.0,0.1,,,2.6,2.5,0.786,12.4
Bahamas,2004,Developing,73.8,174.0,0,10.1,0.0,93.0,0,0.574,0,92.0,6.2,93.0,0.1,,,2.6,2.5,0.784,12.3
Bahamas,2003,Developing,73.2,189.0,0,10.68,0.0,88.0,0,0.5670000000000001,0,93.0,5.62,92.0,0.1,,,2.6,2.5,0.783,12.2
Bahamas,2002,Developing,73.1,19.0,0,10.85,0.0,89.0,0,0.56,0,93.0,5.26,94.0,0.1,,,2.6,2.6,0.781,12.1
Bahamas,2001,Developing,72.9,189.0,0,11.64,0.0,21.0,0,0.552,0,98.0,5.15,99.0,0.2,,,2.7,2.6,0.779,12.1
Bahamas,2000,Developing,72.6,192.0,0,12.15,0.0,,0,0.544,0,91.0,5.21,99.0,0.1,,,2.7,2.6,0.0,12.0
Bahrain,2015,Developing,76.9,69.0,0,,0.0,98.0,0,0.636,0,98.0,,98.0,0.1,22.68887824,,6.2,6.1,0.823,14.5
Bahrain,2014,Developing,76.8,7.0,0,1.57,367.2556742,98.0,46,0.629,0,98.0,4.98,98.0,0.1,24.9833792,,6.1,6.0,0.82,14.5
Bahrain,2013,Developing,76.7,7.0,0,1.65,3.968695982,99.0,0,0.622,0,99.0,4.69,99.0,0.1,25.118329000000003,,6.1,6.0,0.815,14.5
Bahrain,2012,Developing,76.5,71.0,0,1.7,2211.215778,99.0,0,0.615,0,99.0,4.37,99.0,0.1,23.64936661,,6.1,6.0,0.812,14.5
Bahrain,2011,Developing,76.1,76.0,0,1.66,197.7734681,99.0,0,0.68,0,99.0,3.4,99.0,0.1,22.811242000000004,,6.1,6.0,0.812,14.4
Bahrain,2010,Developing,76.1,73.0,0,1.93,266.7696122,99.0,0,0.61,0,99.0,3.64,99.0,0.1,27.221389,,6.0,5.9,0.81,14.4
Bahrain,2009,Developing,76.0,74.0,0,1.95,332.9347646,98.0,3,0.593,0,97.0,3.79,98.0,0.1,19.35667236,,6.0,5.9,0.814,14.4
Bahrain,2008,Developing,75.8,76.0,0,2.0,231.5478912,97.0,2,0.585,0,97.0,3.17,97.0,0.1,23.6756535,,6.0,5.9,0.815,14.4
Bahrain,2007,Developing,75.6,77.0,0,2.0,278.3602806,97.0,7,0.5760000000000001,0,97.0,3.8,97.0,0.1,29.771153,,6.1,5.9,0.813,14.4
Bahrain,2006,Developing,75.5,79.0,0,2.1,170.7374027,98.0,3,0.568,0,98.0,3.8,98.0,0.1,19.3799549,,6.1,5.9,0.81,14.2
Bahrain,2005,Developing,75.3,81.0,0,2.05,1553.468944,98.0,4,0.561,0,98.0,3.16,98.0,0.1,17.95917854,,6.1,5.9,0.806,14.0
Bahrain,2004,Developing,75.2,83.0,0,2.16,1380.228095,98.0,11,0.556,0,98.0,3.37,98.0,0.1,15.84647641,,6.1,5.9,0.803,13.9
Bahrain,2003,Developing,75.0,85.0,0,2.16,1214.558167,98.0,12,0.552,0,97.0,3.74,97.0,0.1,14.22199259,,6.1,5.9,0.798,13.7
Bahrain,2002,Developing,74.9,87.0,0,1.99,106.4303336,98.0,8,0.55,0,98.0,3.89,98.0,0.1,13.1233457,,6.2,5.9,0.796,13.5
Bahrain,2001,Developing,74.7,9.0,0,1.95,1150.418063,99.0,5,0.5479999999999999,0,99.0,3.8,99.0,0.1,12.868211,,6.2,6.0,0.794,13.3
Bahrain,2000,Developing,74.5,92.0,0,2.15,167.7270642,97.0,6,0.545,0,97.0,3.51,97.0,0.1,13.63634668,,6.2,6.0,0.786,13.2
Bangladesh,2015,Developing,71.8,129.0,92,,0.0,97.0,240,0.183,113,97.0,,97.0,0.1,1.2115812,1.6128859999999998,17.9,18.3,0.575,10.2
Bangladesh,2014,Developing,71.4,132.0,98,0.01,10.44640334,97.0,289,0.177,121,97.0,2.82,97.0,0.1,1.8456543,1.5945279,18.1,18.6,0.57,10.0
Bangladesh,2013,Developing,71.0,135.0,104,0.01,52.82986467,96.0,237,0.17,130,96.0,2.88,96.0,0.1,9.518894535,1.57571292,18.3,18.8,0.565,10.0
Bangladesh,2012,Developing,77.0,137.0,111,0.01,59.2589257,94.0,1986,0.1639999999999999,139,94.0,3.8,94.0,0.1,8.56342857,1.5572753,18.5,19.0,0.557,9.9
Bangladesh,2011,Developing,73.0,14.0,118,0.01,62.34988484,96.0,5625,0.158,150,96.0,3.16,96.0,0.1,8.35789341,1.53911916,18.7,19.2,0.545,9.4
Bangladesh,2010,Developing,69.9,142.0,126,0.01,62.65945432,94.0,788,0.152,161,94.0,3.6,94.0,0.1,7.576717572,1.5214911999999998,18.9,19.4,0.535,8.9
Bangladesh,2009,Developing,69.5,144.0,135,0.01,53.26400378,97.0,718,0.146,173,97.0,2.91,97.0,0.1,6.81125368,1.545478,19.1,19.7,0.523,8.4
Bangladesh,2008,Developing,69.1,147.0,144,0.01,42.48865034,96.0,2660,0.14,186,96.0,2.85,96.0,0.1,6.157775411,1.4885814,19.3,19.9,0.52,8.6
Bangladesh,2007,Developing,68.6,151.0,154,0.01,46.36536703,95.0,2924,0.135,201,96.0,2.8,94.0,0.1,5.41651484,1.47139191,19.5,2.1,0.513,8.6
Bangladesh,2006,Developing,68.2,152.0,164,0.01,42.3304549,86.0,6192,0.13,215,95.0,2.8,94.0,0.1,4.9451466,1.453684,19.7,2.3,0.506,8.4
Bangladesh,2005,Developing,67.8,155.0,174,0.01,38.05462002,45.0,25934,0.125,231,94.0,2.68,93.0,0.1,4.84155471,1.4343111,19.9,2.5,0.499,8.2
Bangladesh,2004,Developing,67.3,158.0,185,0.01,4.11469667,11.0,9743,0.12,247,88.0,2.62,99.0,0.1,4.675791670000001,1.4137489,2.1,2.7,0.491,8.1
Bangladesh,2003,Developing,66.8,161.0,196,0.01,35.48458957,5.0,4067,0.1159999999999999,264,9.0,2.51,87.0,0.1,4.3273889720000005,1.3919100000000002,2.3,2.9,0.484,7.9
Bangladesh,2002,Developing,66.3,164.0,207,0.01,0.397228764,,3484,0.1119999999999999,280,83.0,2.59,83.0,0.1,4.6135745,1.366667,2.5,21.1,0.476,7.7
Bangladesh,2001,Developing,65.8,168.0,219,0.01,3.395069781,,4414,0.18,298,85.0,2.47,85.0,0.1,4.25981152,1.341716,2.7,21.3,0.468,7.5
Bangladesh,2000,Developing,65.3,173.0,231,0.01,3.69633051,,5098,0.1399999999999999,316,83.0,2.33,82.0,0.1,4.563371,1.31581243,2.9,21.5,0.459,7.3
Barbados,2015,Developing,75.5,98.0,0,,0.0,97.0,0,0.545,0,97.0,,97.0,0.1,15.5578381,,3.8,3.7,0.794,15.3
Barbados,2014,Developing,75.4,1.0,0,8.82,294.9056584,94.0,0,0.537,0,95.0,7.47,94.0,0.1,15.35966971,,3.8,3.7,0.793,15.3
Barbados,2013,Developing,75.2,11.0,0,8.74,263.0372838,91.0,0,0.53,0,91.0,7.57,91.0,0.1,15.4727814,,3.8,3.8,0.792,15.3
Barbados,2012,Developing,75.1,12.0,0,8.61,260.0043858,87.0,0,0.522,0,88.0,7.43,87.0,0.1,15.384874900000002,,3.8,3.8,0.785,15.3
Barbados,2011,Developing,74.9,14.0,0,8.51,173.9825629,91.0,0,0.514,0,91.0,6.67,91.0,0.1,15.5341574,,3.8,3.8,0.78,15.5
Barbados,2010,Developing,74.7,16.0,0,8.41,154.9630863,86.0,0,0.5700000000000001,0,9.0,6.17,86.0,0.1,15.9591232,,3.8,3.8,0.781,15.8
Barbados,2009,Developing,74.6,19.0,0,8.46,327.1618128,93.0,0,0.499,0,93.0,6.21,93.0,0.1,16.52332388,,3.8,3.8,0.779,15.5
Barbados,2008,Developing,74.4,111.0,0,8.95,25.52277112,85.0,0,0.492,0,85.0,6.1,85.0,0.1,16.573228,,3.9,3.9,0.775,15.3
Barbados,2007,Developing,74.2,113.0,0,8.47,1641.30981,93.0,0,0.484,0,93.0,5.64,93.0,0.1,16.46248556,,3.9,3.9,0.771,15.0
Barbados,2006,Developing,74.1,115.0,0,8.39,181.5000856,84.0,0,0.477,0,85.0,5.27,84.0,0.1,15.6465591,,4.0,3.9,0.766,14.8
Barbados,2005,Developing,73.9,117.0,0,8.01,1311.440423,92.0,0,0.469,0,91.0,5.38,92.0,0.1,14.22386576,,4.0,4.0,0.761,14.6
Barbados,2004,Developing,73.8,119.0,0,7.68,166.0083443,93.0,0,0.462,0,93.0,5.71,93.0,0.2,12.8688639,,4.1,4.0,0.757,14.4
Barbados,2003,Developing,73.7,121.0,0,7.65,13.5139917,91.0,0,0.454,0,9.0,5.82,89.0,0.4,12.285447,,4.1,4.1,0.753,14.2
Barbados,2002,Developing,73.5,123.0,0,7.59,133.099491,66.0,0,0.446,0,86.0,5.76,87.0,0.8,11.67539395,,4.2,4.1,0.749,14.0
Barbados,2001,Developing,73.4,125.0,0,7.38,138.1664627,18.0,0,0.438,0,93.0,5.47,84.0,0.7,11.51387189,,4.2,4.2,0.75,14.0
Barbados,2000,Developing,73.3,127.0,0,7.43,1140.615754,,0,0.43,0,86.0,5.16,93.0,0.9,11.5681111,,4.3,4.2,0.741,14.0
Belarus,2015,Developing,72.3,196.0,0,,0.0,99.0,2,0.623,0,99.0,,99.0,0.1,59.4911677,94.89616,1.9,2.0,0.798,15.6
Belarus,2014,Developing,72.0,199.0,0,13.94,1147.1114,97.0,64,0.617,0,97.0,5.69,97.0,0.1,83.18429293999999,94.74511,1.9,2.0,0.796,15.7
Belarus,2013,Developing,71.7,23.0,0,14.66,1109.854619,98.0,16,0.611,1,98.0,6.7,98.0,0.1,79.78825443,94.65997,2.0,2.0,0.796,15.7
Belarus,2012,Developing,71.9,194.0,0,16.35,91.70962117,97.0,10,0.65,1,98.0,5.1,98.0,0.1,69.4243915,94.64495,2.0,2.1,0.793,15.6
Belarus,2011,Developing,72.0,232.0,0,17.31,846.9113071,98.0,50,0.599,1,98.0,4.92,98.0,0.1,65.1971753,94.73172,2.0,2.1,0.787,15.5
Belarus,2010,Developing,73.0,222.0,0,14.44,8.49409518,96.0,1,0.593,1,99.0,5.55,98.0,0.1,63.38877,94.9583,2.0,2.2,0.78,15.5
Belarus,2009,Developing,70.0,226.0,0,14.09,434.7985025,98.0,0,0.5870000000000001,1,98.0,6.9,96.0,0.1,51.76172649,95.6765,2.1,2.2,0.771,15.4
Belarus,2008,Developing,70.0,224.0,1,14.67,501.8056141,98.0,0,0.5820000000000001,1,98.0,5.95,97.0,0.1,63.76183153,95.27985,2.1,2.3,0.755,15.1
Belarus,2007,Developing,69.8,226.0,1,14.22,464.077513,91.0,1,0.5770000000000001,1,9.0,6.44,95.0,0.1,47.354848270000005,95.6953,2.2,2.3,0.739,14.9
Belarus,2006,Developing,68.9,243.0,1,12.6,364.426052,98.0,149,0.5720000000000001,1,97.0,6.34,99.0,0.1,38.48215966,96.4924,2.2,2.4,0.723,14.6
Belarus,2005,Developing,68.1,252.0,1,11.01,45.65007798,99.0,1,0.5670000000000001,1,98.0,6.89,99.0,0.1,31.2671767,96.63915,2.3,2.5,0.713,14.4
Belarus,2004,Developing,68.2,247.0,1,12.05,42.33443901,99.0,2,0.562,1,99.0,6.59,99.0,0.1,23.7833927,97.3146,2.4,2.5,0.703,14.1
Belarus,2003,Developing,67.7,253.0,1,11.17,23.83578594,56.0,21,0.5579999999999999,1,53.0,6.59,5.0,0.1,18.19525644,97.96749,2.5,2.6,0.695,13.9
Belarus,2002,Developing,67.2,262.0,1,12.23,145.4233629,99.0,14,0.5529999999999999,1,99.0,6.47,99.0,0.1,14.79383142,98.65548,2.5,2.7,0.687,13.6
Belarus,2001,Developing,67.7,254.0,1,10.74,14.06141699,93.0,45,0.549,1,99.0,6.62,99.0,0.1,12.44373185,99.28549,2.6,2.7,0.681,13.3
Belarus,2000,Developing,68.0,247.0,1,12.98,24.24947846,7.0,21,0.544,1,99.0,6.13,99.0,0.1,12.762883400000002,99.7961,2.7,2.8,0.675,13.1
Belgium,2015,Developed,81.1,74.0,0,,0.0,98.0,47,0.637,1,99.0,,99.0,0.1,43.56875,11.274196,1.0,1.0,0.895,16.6
Belgium,2014,Developed,89.0,76.0,0,12.6,7163.348923,98.0,70,0.634,1,99.0,1.59,99.0,0.1,47.43939684,11.2957,1.0,1.0,0.89,16.3
Belgium,2013,Developed,87.0,77.0,0,11.77,702.359357,98.0,39,0.63,1,99.0,1.57,99.0,0.1,46.513864700000006,11.182817,1.0,0.9,0.889,16.3
Belgium,2012,Developed,83.0,78.0,0,10.08,664.4738975,98.0,109,0.626,1,99.0,1.54,99.0,0.1,44.745717000000006,11.128246,0.9,0.9,0.886,16.2
Belgium,2011,Developed,83.0,8.0,0,10.11,713.5297354,97.0,576,0.623,1,98.0,1.42,98.0,0.1,47.7277415,11.47744,0.9,0.9,0.884,16.1
Belgium,2010,Developed,80.0,81.0,0,10.22,665.7356115,97.0,40,0.619,1,98.0,1.17,98.0,0.1,44.3823741,18.95586,0.9,0.9,0.878,15.9
Belgium,2009,Developed,79.8,85.0,0,10.05,671.9376566,97.0,33,0.616,1,98.0,1.39,98.0,0.1,44.885615,17.964930000000003,0.9,0.9,0.876,15.8
Belgium,2008,Developed,79.5,87.0,0,10.47,7191.051507,98.0,98,0.613,1,99.0,9.6,99.0,0.1,48.42458927,17.9973,0.8,0.8,0.874,15.8
Belgium,2007,Developed,79.5,86.0,0,10.25,640.3560918,94.0,64,0.6900000000000001,1,99.0,9.25,98.0,0.1,44.4383131,16.257,0.8,0.8,0.871,15.8
Belgium,2006,Developed,79.4,85.0,0,10.98,5579.199083,94.0,15,0.66,1,99.0,9.17,98.0,0.1,38.8523613,15.479580000000002,0.8,0.8,0.865,15.7
Belgium,2005,Developed,78.9,89.0,0,12.27,5068.214488,77.0,26,0.6200000000000001,1,97.0,9.24,97.0,0.1,36.96728292,14.786170000000002,0.8,0.8,0.861,15.7
Belgium,2004,Developed,78.8,91.0,1,12.05,5160.508378,64.0,61,0.598,1,96.0,9.32,95.0,0.1,35.58971295,14.21137,0.8,0.8,0.88,18.8
Belgium,2003,Developed,78.3,95.0,0,11.28,507.306164,64.0,44,0.594,1,96.0,9.3,95.0,0.1,37.4395693,13.76133,0.8,0.8,0.878,18.6
Belgium,2002,Developed,78.0,99.0,1,11.29,320.3177664,6.0,0,0.59,1,96.0,8.46,95.0,0.1,25.523328000000003,13.327850000000002,0.8,0.8,0.875,18.8
Belgium,2001,Developed,78.0,1.0,1,11.01,2943.375396,6.0,83,0.585,1,96.0,8.29,95.0,0.1,23.12156635,12.8657,0.8,0.8,0.873,18.2
Belgium,2000,Developed,77.6,11.0,1,11.21,287.2084529,6.0,0,0.5810000000000001,1,96.0,8.12,95.0,0.1,23.274591,12.5125,0.8,0.8,0.869,18.0
Belize,2015,Developing,71.0,175.0,0,,0.0,94.0,0,0.5900000000000001,0,94.0,,94.0,0.2,4.849997494999999,3.59288,3.5,3.4,0.706,12.8
Belize,2014,Developing,70.0,177.0,0,6.58,670.0920883,95.0,0,0.51,0,95.0,5.79,95.0,0.2,4.852223666,3.5169400000000004,3.4,3.4,0.705,12.8
Belize,2013,Developing,69.8,18.0,0,6.56,629.2018591,95.0,0,0.493,0,95.0,5.79,95.0,0.2,4.6885384430000006,3.4418100000000003,3.4,3.4,0.706,12.9
Belize,2012,Developing,69.4,189.0,0,6.66,582.8027185,98.0,0,0.485,0,98.0,5.45,98.0,0.1,4.67363848,3.3671,3.5,3.4,0.702,12.5
Belize,2011,Developing,69.4,188.0,0,6.64,605.6286892,95.0,0,0.478,0,95.0,5.61,95.0,0.5,4.5162467500000005,3.29192,3.5,3.4,0.7,12.4
Belize,2010,Developing,69.5,186.0,0,6.76,569.9527122,96.0,0,0.47,0,96.0,5.85,96.0,0.2,4.344151770000001,3.2168,3.5,3.4,0.7,12.4
Belize,2009,Developing,69.5,184.0,0,6.85,549.8096097,97.0,0,0.4629999999999999,0,98.0,5.81,97.0,0.3,4.258788611,3.1392900000000004,3.5,3.4,0.7,12.7
Belize,2008,Developing,69.6,181.0,0,7.22,51.25232422,94.0,0,0.457,0,94.0,5.9,94.0,0.1,4.4722796,3.6165,3.5,3.4,0.699,12.8
Belize,2007,Developing,69.6,181.0,0,7.24,69.63051047,96.0,0,0.45,0,97.0,4.76,96.0,0.6,4.324876427,2.9847,3.5,3.5,0.7,12.8
Belize,2006,Developing,69.4,184.0,0,6.48,387.3324928,98.0,0,0.444,0,98.0,4.4,98.0,0.6,4.187378300000001,2.9747000000000003,3.6,3.5,0.692,12.3
Belize,2005,Developing,69.0,191.0,0,6.25,365.799896,96.0,0,0.438,0,96.0,4.45,96.0,0.8,3.933332215,2.83277,3.6,3.5,0.695,12.8
Belize,2004,Developing,68.7,197.0,0,6.2,325.6807462,97.0,0,0.432,0,97.0,4.39,97.0,0.8,3.83153819,2.7689,3.6,3.5,0.691,12.5
Belize,2003,Developing,68.4,21.0,0,5.67,312.7995946,96.0,0,0.426,0,95.0,4.53,96.0,1.5,3.67999523,2.6913,3.6,3.6,0.684,12.2
Belize,2002,Developing,68.5,199.0,0,4.99,262.8299189,97.0,0,0.42,0,93.0,4.38,89.0,0.1,3.556561825,2.6226000000000003,3.7,3.6,0.678,11.9
Belize,2001,Developing,68.2,21.0,0,4.9,251.6586929,96.0,0,0.414,0,96.0,4.5,96.0,0.4,3.4192757190000003,2.54984,3.7,3.7,0.677,11.8
Belize,2000,Developing,68.3,196.0,0,4.79,219.0239836,76.0,0,0.48,0,91.0,3.98,91.0,0.3,3.364423711,2.4731500000000004,3.8,3.7,0.668,11.7
Benin,2015,Developing,60.0,249.0,25,,0.0,82.0,55,0.257,39,78.0,,82.0,1.0,78.394791,15.759520000000002,6.9,6.8,0.481,10.7
Benin,2014,Developing,59.7,252.0,25,0.01,90.12206791,78.0,786,0.252,39,74.0,4.59,78.0,1.1,94.3686575,12.867120000000002,7.1,6.9,0.475,10.7
Benin,2013,Developing,59.5,251.0,25,0.01,87.4080423,77.0,637,0.246,39,73.0,4.59,77.0,1.2,91.52674586,14.451,7.2,7.1,0.466,10.3
Benin,2012,Developing,59.3,251.0,25,0.01,9.80407467,8.0,288,0.241,39,8.0,4.86,8.0,1.3,83.79551000000001,97.2916,7.4,7.3,0.458,10.0
Benin,2011,Developing,59.1,251.0,25,1.4,110.2633619,75.0,426,0.235,39,77.0,5.37,75.0,1.4,82.59427854,94.682,7.6,7.5,0.454,9.8
Benin,2010,Developing,58.7,254.0,25,1.33,94.25737917,76.0,392,0.23,39,77.0,4.95,76.0,1.4,75.7695974,91.99259,7.8,7.6,0.451,9.5
Benin,2009,Developing,58.4,259.0,25,1.16,71.01399249,79.0,1461,0.225,39,8.0,4.46,79.0,1.6,79.34524300000001,89.44760000000001,7.9,7.8,0.448,9.3
Benin,2008,Developing,57.6,278.0,25,1.28,7.615430126,75.0,928,0.22,39,77.0,4.2,75.0,1.8,82.1513498,86.96916,8.1,8.0,0.444,9.1
Benin,2007,Developing,57.1,283.0,25,1.12,7.49281752,82.0,341,0.215,39,82.0,4.55,82.0,2.0,76.535419,84.54791,8.3,8.2,0.438,8.9
Benin,2006,Developing,56.8,284.0,25,1.19,75.91429496,74.0,176,0.21,39,76.0,4.75,74.0,2.0,62.583920000000006,82.16896000000001,8.5,8.4,0.434,8.7
Benin,2005,Developing,56.5,285.0,25,1.13,7.106997355,7.0,210,0.25,39,73.0,4.73,7.0,2.1,61.799977,79.82225000000001,8.7,8.6,0.43,8.5
Benin,2004,Developing,56.1,285.0,25,1.15,10.73628066,75.0,262,0.21,39,74.0,4.56,72.0,2.1,58.3493514,77.54,8.9,8.8,0.423,8.1
Benin,2003,Developing,55.8,285.0,25,1.35,8.931827297,73.0,217,0.197,40,75.0,4.63,73.0,2.1,51.92922847,75.2555,9.1,9.0,0.416,7.7
Benin,2002,Developing,55.6,283.0,25,1.23,40.48815233,15.0,1588,0.192,40,76.0,4.27,75.0,2.1,41.869857630000006,72.95394,9.3,9.2,0.407,7.3
Benin,2001,Developing,55.5,281.0,25,1.29,45.33476384,,5859,0.188,40,77.0,4.69,76.0,2.1,37.873654,77.6733,9.5,9.4,0.395,6.6
Benin,2000,Developing,55.4,279.0,25,1.34,37.38182018,,4244,0.184,40,78.0,4.34,78.0,2.0,37.41923942,68.65951000000001,9.7,9.6,0.389,6.4
Bhutan,2015,Developing,69.8,211.0,0,,0.0,99.0,11,0.245,0,98.0,,99.0,0.5,26.13645177,78.7386,15.4,16.0,0.604,12.5
Bhutan,2014,Developing,69.4,216.0,0,0.01,209.3921344,99.0,0,0.236,1,98.0,3.57,99.0,0.5,25.227968,77.6448,15.7,16.2,0.596,12.5
Bhutan,2013,Developing,69.1,219.0,0,0.01,19.79057439,97.0,0,0.227,1,97.0,3.83,97.0,0.6,23.5882889,76.4961,15.9,16.5,0.589,12.6
Bhutan,2012,Developing,68.7,223.0,0,0.01,188.7373664,97.0,1,0.219,1,97.0,3.7,97.0,0.6,24.22816,75.2967,16.1,16.7,0.581,12.3
Bhutan,2011,Developing,68.3,225.0,0,0.23,289.8524057,95.0,10,0.211,1,95.0,4.73,95.0,0.5,24.5845976,74.51,16.3,17.0,0.572,11.9
Bhutan,2010,Developing,67.9,228.0,1,0.28,244.0391949,91.0,21,0.2299999999999999,1,92.0,5.17,91.0,0.5,21.78921383,72.7641,16.6,17.3,0.0,11.4
Bhutan,2009,Developing,67.4,232.0,1,0.17,27.48907048,93.0,6,0.195,1,93.0,6.3,93.0,0.4,17.7234497,71.4458,16.8,17.5,0.0,10.9
Bhutan,2008,Developing,67.0,234.0,1,0.21,302.667579,96.0,7,0.188,1,96.0,6.58,96.0,0.4,17.9518137,79.5,17.1,17.8,0.0,10.5
Bhutan,2007,Developing,66.5,238.0,1,0.16,283.806236,95.0,11,0.18,1,93.0,5.88,95.0,0.3,17.41142552,68.6958,17.3,18.1,0.0,10.1
Bhutan,2006,Developing,65.8,245.0,1,0.29,169.2023968,95.0,2,0.174,1,96.0,5.27,95.0,0.3,13.3545696,67.2228,17.5,18.3,0.0,9.6
Bhutan,2005,Developing,65.0,254.0,1,0.73,145.5965445,95.0,11,0.167,1,95.0,5.28,95.0,0.3,12.4761392,65.6639,17.8,18.6,0.0,9.2
Bhutan,2004,Developing,64.2,263.0,1,0.96,2.586698228,89.0,3,0.161,1,9.0,4.41,89.0,0.3,19.745788,64.282,18.0,18.8,0.0,8.8
Bhutan,2003,Developing,63.3,273.0,1,0.52,19.15664091,95.0,0,0.155,1,96.0,4.9,95.0,0.2,99.77417141,62.3434,18.3,19.1,0.0,8.4
Bhutan,2002,Developing,62.5,282.0,1,0.29,151.9755193,83.0,27,0.149,1,89.0,7.75,86.0,0.1,88.56382245,66.399,18.6,19.4,0.0,8.0
Bhutan,2001,Developing,61.7,29.0,1,0.14,8.574029812,89.0,756,0.144,1,88.0,5.91,88.0,0.1,87.9387673,58.96,18.9,19.6,0.0,7.6
Bhutan,2000,Developing,62.0,312.0,1,0.17,93.35872844,98.0,418,0.139,1,98.0,6.91,92.0,0.1,76.58632358,57.3416,19.2,19.9,0.0,7.3
Bolivia (Plurinational State of),2015,Developing,77.0,186.0,8,,0.0,99.0,0,0.526,10,99.0,,99.0,0.1,,,1.2,1.1,0.671,13.8
Bolivia (Plurinational State of),2014,Developing,74.0,189.0,8,3.62,0.0,98.0,0,0.519,10,99.0,6.33,98.0,0.1,,,1.2,1.1,0.666,13.8
Bolivia (Plurinational State of),2013,Developing,71.0,192.0,8,3.78,0.0,94.0,0,0.512,10,95.0,5.96,94.0,0.1,,,1.2,1.1,0.661,13.8
Bolivia (Plurinational State of),2012,Developing,69.8,194.0,8,3.89,0.0,93.0,0,0.5599999999999999,11,93.0,5.56,93.0,0.1,,,1.2,1.1,0.655,13.8
Bolivia (Plurinational State of),2011,Developing,69.3,198.0,9,3.93,0.0,95.0,0,0.499,11,95.0,5.49,95.0,0.2,,,1.2,1.1,0.649,13.8
Bolivia (Plurinational State of),2010,Developing,68.7,22.0,9,3.95,0.0,91.0,0,0.493,12,9.0,5.44,91.0,0.2,,,1.2,1.1,0.643,13.8
Bolivia (Plurinational State of),2009,Developing,68.0,27.0,10,3.87,0.0,93.0,0,0.486,12,92.0,5.76,93.0,0.2,,,1.2,1.1,0.636,13.8
Bolivia (Plurinational State of),2008,Developing,67.4,211.0,10,3.77,0.0,88.0,0,0.48,13,87.0,5.0,88.0,0.2,,,1.3,1.1,0.632,14.0
Bolivia (Plurinational State of),2007,Developing,66.8,216.0,11,3.47,0.0,84.0,0,0.473,14,85.0,4.96,84.0,0.2,,,1.3,1.2,0.626,14.1
Bolivia (Plurinational State of),2006,Developing,66.2,219.0,11,3.23,0.0,83.0,0,0.467,15,82.0,5.19,83.0,0.2,,,1.3,1.2,0.625,14.3
Bolivia (Plurinational State of),2005,Developing,65.7,222.0,12,2.86,0.0,85.0,0,0.46,16,84.0,5.67,85.0,0.2,,,1.3,1.2,0.622,14.4
Bolivia (Plurinational State of),2004,Developing,65.1,226.0,12,2.66,0.0,84.0,0,0.454,16,84.0,5.22,84.0,0.2,,,1.4,1.2,0.62,14.6
Bolivia (Plurinational State of),2003,Developing,64.5,23.0,13,2.37,0.0,8.0,0,0.447,17,82.0,5.3,88.0,0.2,,,1.4,1.3,0.617,14.4
